,t1,t2,t3,t4
0,1708606973.60855,1708606966.908638,1708606966.915108,1708606973.688205
0,1708606973.709453,1708606967.010136,1708606967.01421,1708606973.802141
0,1708606973.823926,1708606967.124778,1708606967.1334121,1708606973.904768
0,1708606973.92783,1708606967.228125,1708606967.238696,1708606974.005831
0,1708606974.026325,1708606967.327764,1708606967.339034,1708606974.121195
0,1708606974.147962,1708606967.448538,1708606967.452415,1708606974.232983
0,1708606974.258609,1708606967.560101,1708606967.563429,1708606974.331831
0,1708606974.347747,1708606967.647624,1708606967.6518161,1708606974.433497
0,1708606974.46034,1708606967.759363,1708606967.767879,1708606974.539146
0,1708606974.55917,1708606967.858914,1708606967.862089,1708606974.63988
0,1708606974.661203,1708606967.959595,1708606967.967351,1708606974.739234
0,1708606974.758918,1708606968.058366,1708606968.061597,1708606974.840683
0,1708606974.864246,1708606968.162874,1708606968.1745849,1708606974.95607
0,1708606974.982271,1708606968.285313,1708606968.2895489,1708606975.069567
0,1708606975.094102,1708606968.394495,1708606968.39888,1708606975.172964
0,1708606975.195189,1708606968.494526,1708606968.505199,1708606975.272231
0,1708606975.296371,1708606968.59547,1708606968.598856,1708606975.375452
0,1708606975.399995,1708606968.701141,1708606968.7110112,1708606975.483597
0,1708606975.508377,1708606968.808763,1708606968.8173091,1708606975.58864
0,1708606975.610665,1708606968.909133,1708606968.920516,1708606975.691196
0,1708606975.71751,1708606969.016412,1708606969.020167,1708606975.791817
0,1708606975.811988,1708606969.111331,1708606969.119364,1708606975.890158
0,1708606975.909981,1708606969.208282,1708606969.216963,1708606975.989656
0,1708606976.016018,1708606969.315686,1708606969.324198,1708606976.098971
0,1708606976.124471,1708606969.423591,1708606969.426755,1708606976.207712
0,1708606976.234311,1708606969.536368,1708606969.5450618,1708606976.31439
0,1708606976.333748,1708606969.633365,1708606969.640817,1708606976.406314
0,1708606976.423811,1708606969.721006,1708606969.725003,1708606976.504079
0,1708606976.527835,1708606969.827036,1708606969.8339589,1708606976.605166
0,1708606976.629123,1708606969.929549,1708606969.93814,1708606976.705994
0,1708606976.724663,1708606970.022678,1708606970.0331259,1708606976.794268
0,1708606976.814064,1708606970.112379,1708606970.1188211,1708606976.887441
0,1708606976.904061,1708606970.202851,1708606970.206612,1708606976.977691
0,1708606976.995425,1708606970.292963,1708606970.296211,1708606977.06839
0,1708606977.086538,1708606970.384821,1708606970.39785,1708606977.160381
0,1708606977.179315,1708606970.477422,1708606970.490317,1708606977.252916
0,1708606977.269826,1708606970.568584,1708606970.571728,1708606977.343235
0,1708606977.361736,1708606970.660708,1708606970.6671999,1708606977.492732
0,1708606977.574385,1708606970.968224,1708606970.972523,1708606977.751432
0,1708606977.776981,1708606971.076071,1708606971.087564,1708606977.864357
0,1708606977.88644,1708606971.186624,1708606971.198956,1708606977.969314
0,1708606977.989599,1708606971.290045,1708606971.298497,1708606978.075271
0,1708606978.101071,1708606971.400214,1708606971.4096289,1708606978.187744
0,1708606978.211298,1708606971.507052,1708606971.520596,1708606978.286108
0,1708606978.3087,1708606971.60972,1708606971.622193,1708606978.392626
0,1708606978.421293,1708606971.721131,1708606971.726552,1708606978.493092
0,1708606978.509822,1708606971.809381,1708606971.822185,1708606978.584809
0,1708606978.605716,1708606971.904101,1708606971.923472,1708606978.696232
0,1708606978.721167,1708606972.020899,1708606972.02932,1708606978.797013
0,1708606978.814397,1708606972.113731,1708606972.117589,1708606978.887636
0,1708606978.904373,1708606972.203094,1708606972.207389,1708606978.976664
0,1708606978.992394,1708606972.289494,1708606972.302686,1708606979.072286
0,1708606979.096906,1708606972.396517,1708606972.400819,1708606979.179688
0,1708606979.204783,1708606972.502826,1708606972.511409,1708606979.282336
0,1708606979.301315,1708606972.599216,1708606972.603519,1708606979.382247
0,1708606979.406889,1708606972.706781,1708606972.714216,1708606979.483412
0,1708606979.503267,1708606972.803278,1708606972.807573,1708606979.584556
0,1708606979.611173,1708606972.91154,1708606972.914949,1708606979.69172
0,1708606979.716504,1708606973.015494,1708606973.0197861,1708606979.796437
0,1708606979.821934,1708606973.119706,1708606973.131026,1708606979.918429
0,1708606979.939869,1708606973.239046,1708606973.2424471,1708606980.017755
0,1708606980.040474,1708606973.337774,1708606973.350735,1708606980.120267
0,1708606980.144926,1708606973.444955,1708606973.454827,1708606980.222538
0,1708606980.24259,1708606973.544254,1708606973.548517,1708606980.319976
0,1708606980.337237,1708606973.634309,1708606973.638647,1708606980.412203
0,1708606980.431583,1708606973.729608,1708606973.7417681,1708606980.515694
0,1708606980.534407,1708606973.835899,1708606973.844427,1708606980.612699
0,1708606980.629938,1708606973.928598,1708606973.9327729,1708606980.705541
0,1708606980.725682,1708606974.023692,1708606974.0395598,1708606980.816595
0,1708606980.839342,1708606974.139017,1708606974.139017,1708606980.918595
0,1708606980.940263,1708606974.23923,1708606974.247793,1708606981.027757
0,1708606981.052298,1708606974.352719,1708606974.360709,1708606981.134914
0,1708606981.155883,1708606974.454436,1708606974.468496,1708606981.246305
0,1708606981.271552,1708606974.569551,1708606974.569551,1708606981.35514
0,1708606981.380972,1708606974.68038,1708606974.6932142,1708606981.463678
0,1708606981.488462,1708606974.788962,1708606974.788962,1708606981.569488
0,1708606981.594354,1708606974.894213,1708606974.899637,1708606981.666154
0,1708606981.682231,1708606974.979174,1708606974.9834158,1708606981.764366
0,1708606981.789442,1708606975.09222,1708606975.096452,1708606981.876661
0,1708606981.903644,1708606975.203611,1708606975.2230198,1708606981.997817
0,1708606982.025024,1708606975.324579,1708606975.333125,1708606982.109087
0,1708606982.134963,1708606975.433323,1708606975.4419098,1708606982.21546
0,1708606982.239405,1708606975.539974,1708606975.548457,1708606982.324594
0,1708606982.350147,1708606975.648736,1708606975.658313,1708606982.430049
0,1708606982.449167,1708606975.747161,1708606975.7502818,1708606982.531616
0,1708606982.558878,1708606975.858443,1708606975.86698,1708606982.635437
0,1708606982.652626,1708606975.951481,1708606975.9548092,1708606982.732944
0,1708606982.754782,1708606976.052838,1708606976.0639992,1708606982.839565
0,1708606982.865395,1708606976.164186,1708606976.175869,1708606982.957339
0,1708606982.984062,1708606976.284028,1708606976.284028,1708606983.063099
0,1708606983.086158,1708606976.385463,1708606976.389817,1708606983.168944
0,1708606983.19353,1708606976.496358,1708606976.500763,1708606983.278561
0,1708606983.302886,1708606976.601818,1708606976.608171,1708606983.384001
0,1708606983.410913,1708606976.710535,1708606976.710535,1708606983.494697
0,1708606983.520508,1708606976.820083,1708606976.823489,1708606983.595322
0,1708606983.614278,1708606976.91298,1708606976.921431,1708606983.694021
0,1708606983.715052,1708606977.012953,1708606977.0170171,1708606983.7949
0,1708606983.821425,1708606977.119183,1708606977.123416,1708606983.897953
0,1708606983.917279,1708606977.21708,1708606977.2247221,1708606984.011254
0,1708606984.037669,1708606977.338634,1708606977.338634,1708606984.184296
0,1708606984.219146,1708606977.520232,1708606977.520232,1708606984.315727
0,1708606984.337834,1708606977.644295,1708606977.648536,1708606984.430573
0,1708606984.448899,1708606977.774479,1708606977.7796988,1708606984.564586
0,1708606984.586848,1708606977.915697,1708606977.919912,1708606984.692397
0,1708606984.71329,1708606978.012491,1708606978.012491,1708606984.785506
0,1708606984.802166,1708606978.100658,1708606978.113771,1708606984.882153
0,1708606984.905301,1708606978.20942,1708606978.220998,1708606985.011063
0,1708606985.037673,1708606978.336718,1708606978.3400311,1708606985.113017
0,1708606985.130295,1708606978.42918,1708606978.4328299,1708606985.201938
0,1708606985.22296,1708606978.524161,1708606978.5273402,1708606985.300607
0,1708606985.320171,1708606978.624847,1708606978.633854,1708606985.404906
0,1708606985.427891,1708606978.725553,1708606978.735514,1708606985.508068
0,1708606985.528026,1708606978.826462,1708606978.839474,1708606985.619857
0,1708606985.644901,1708606978.947268,1708606978.964906,1708606985.730401
0,1708606985.748612,1708606979.050237,1708606979.064467,1708606985.834109
0,1708606985.855558,1708606979.156029,1708606979.15941,1708606985.928732
0,1708606985.945699,1708606979.243925,1708606979.247167,1708606986.024747
0,1708606986.046603,1708606979.346375,1708606979.351755,1708606986.123563
0,1708606986.143405,1708606979.443109,1708606979.446357,1708606986.222175
0,1708606986.245549,1708606979.547293,1708606979.547293,1708606986.323809
0,1708606986.343659,1708606979.644528,1708606979.6488318,1708606986.421372
0,1708606986.441498,1708606979.744464,1708606979.7562928,1708606986.527596
0,1708606986.54891,1708606979.855319,1708606979.859565,1708606986.631494
0,1708606986.650028,1708606979.953053,1708606979.957264,1708606986.731825
0,1708606986.750716,1708606980.052446,1708606980.0613558,1708606986.831403
0,1708606986.850083,1708606980.153556,1708606980.1636052,1708606986.932299
0,1708606986.952786,1708606980.254665,1708606980.2586188,1708606987.031971
0,1708606987.048755,1708606980.349263,1708606980.353623,1708606987.135372
0,1708606987.160573,1708606980.460677,1708606980.460677,1708606987.236715
0,1708606987.255676,1708606980.556141,1708606980.559494,1708606987.329241
0,1708606987.35474,1708606980.656384,1708606980.66382,1708606987.435018
0,1708606987.458225,1708606980.757184,1708606980.763644,1708606987.540372
0,1708606987.567723,1708606980.866099,1708606980.866099,1708606987.644665
0,1708606987.665734,1708606980.965338,1708606980.978294,1708606987.744408
0,1708606987.766333,1708606981.064881,1708606981.069169,1708606987.843612
0,1708606987.864469,1708606981.163575,1708606981.179477,1708606987.95661
0,1708606987.980536,1708606981.280086,1708606981.28884,1708606988.060253
0,1708606988.08157,1708606981.379993,1708606981.379993,1708606988.154186
0,1708606988.171176,1708606981.469772,1708606981.482851,1708606988.254638
0,1708606988.278429,1708606981.57643,1708606981.5796921,1708606988.358786
0,1708606988.383698,1708606981.684756,1708606981.693415,1708606988.46811
0,1708606988.491966,1708606981.792792,1708606981.796972,1708606988.574226
0,1708606988.597102,1708606981.896112,1708606981.904491,1708606988.672771
0,1708606988.689979,1708606981.987161,1708606982.003743,1708606988.781137
0,1708606988.80618,1708606982.106296,1708606982.119777,1708606988.890759
0,1708606988.911022,1708606982.209641,1708606982.213877,1708606988.988001
0,1708606989.006694,1708606982.305569,1708606982.31428,1708606989.088093
0,1708606989.11731,1708606982.413411,1708606982.4177198,1708606989.196369
0,1708606989.220365,1708606982.519329,1708606982.525706,1708606989.301748
0,1708606989.324595,1708606982.623546,1708606982.640436,1708606989.410196
0,1708606989.432542,1708606982.732114,1708606982.740842,1708606989.51239
0,1708606989.534512,1708606982.83329,1708606982.83329,1708606989.613552
0,1708606989.635234,1708606982.934802,1708606982.93898,1708606989.720463
0,1708606989.746321,1708606983.044939,1708606983.048716,1708606989.822092
0,1708606989.845943,1708606983.143387,1708606983.143387,1708606989.925207
0,1708606989.948948,1708606983.248209,1708606983.252415,1708606990.023497
0,1708606990.040639,1708606983.340029,1708606983.344307,1708606990.118447
0,1708606990.139887,1708606983.439014,1708606983.447063,1708606990.236859
0,1708606990.258057,1708606983.556831,1708606983.561276,1708606990.340698
0,1708606990.367649,1708606983.667252,1708606983.680311,1708606990.448773
0,1708606990.472724,1708606983.771889,1708606983.77954,1708606990.568271
0,1708606990.595818,1708606983.893051,1708606983.897059,1708606990.67207
0,1708606990.693424,1708606983.992497,1708606984.004036,1708606990.792011
0,1708606990.812582,1708606984.111307,1708606984.121589,1708606990.88978
0,1708606990.922563,1708606984.222016,1708606984.230606,1708606990.99715
0,1708606991.016907,1708606984.317301,1708606984.320475,1708606991.09087
0,1708606991.107752,1708606984.40615,1708606984.4248152,1708606991.189846
0,1708606991.208834,1708606984.509227,1708606984.515819,1708606991.291455
0,1708606991.31659,1708606984.616923,1708606984.6324291,1708606991.408655
0,1708606991.433968,1708606984.732987,1708606984.737254,1708606991.510554
0,1708606991.527334,1708606984.825523,1708606984.829866,1708606991.606583
0,1708606991.62646,1708606984.924984,1708606984.933759,1708606991.704593
0,1708606991.723862,1708606985.02542,1708606985.033292,1708606991.816282
0,1708606991.839933,1708606985.140679,1708606985.1474879,1708606991.918388
0,1708606991.93746,1708606985.238683,1708606985.247413,1708606992.021026
0,1708606992.046181,1708606985.345781,1708606985.354193,1708606992.128726
0,1708606992.154922,1708606985.454772,1708606985.466813,1708606992.245305
0,1708606992.272806,1708606985.570582,1708606985.574894,1708606992.3492
0,1708606992.366489,1708606985.665165,1708606985.673858,1708606992.447988
0,1708606992.473948,1708606985.771419,1708606985.774813,1708606992.552174
0,1708606992.579536,1708606985.877004,1708606985.8835618,1708606992.662135
0,1708606992.686449,1708606985.986415,1708606985.9917269,1708606992.767399
0,1708606992.793207,1708606986.09279,1708606986.0966618,1708606992.867153
0,1708606992.883755,1708606986.180925,1708606986.185287,1708606992.962689
0,1708606992.987739,1708606986.286866,1708606986.299793,1708606993.072972
0,1708606993.091581,1708606986.388783,1708606986.407367,1708606993.175343
0,1708606993.195207,1708606986.492174,1708606986.492174,1708606993.269415
0,1708606993.287813,1708606986.584876,1708606986.5934591,1708606993.36674
0,1708606993.390569,1708606986.690283,1708606986.704411,1708606993.483054
0,1708606993.506734,1708606986.804546,1708606986.80884,1708606993.586525
0,1708606993.610582,1708606986.907449,1708606986.915299,1708606993.698941
0,1708606993.716456,1708606987.015572,1708606987.025573,1708606993.800519
0,1708606993.824613,1708606987.123105,1708606987.131886,1708606993.91502
0,1708606993.939579,1708606987.23968,1708606987.23968,1708606994.015413
0,1708606994.034001,1708606987.334014,1708606987.3444068,1708606994.127168
0,1708606994.152887,1708606987.453556,1708606987.462135,1708606994.229911
0,1708606994.249759,1708606987.548675,1708606987.548675,1708606994.325932
0,1708606994.346315,1708606987.643162,1708606987.647551,1708606994.42589
0,1708606994.450351,1708606987.749201,1708606987.764533,1708606994.534097
0,1708606994.553142,1708606987.852815,1708606987.8643608,1708606994.644578
0,1708606994.671091,1708606987.970366,1708606987.983517,1708606994.751034
0,1708606994.77431,1708606988.073745,1708606988.082102,1708606994.850737
0,1708606994.868263,1708606988.165622,1708606988.18274,1708606994.953948
0,1708606994.975647,1708606988.276716,1708606988.280406,1708606995.058196
0,1708606995.084161,1708606988.384366,1708606988.388623,1708606995.162474
0,1708606995.180482,1708606988.47966,1708606988.483879,1708606995.257144
0,1708606995.273512,1708606988.570877,1708606988.570877,1708606995.356083
0,1708606995.380797,1708606988.68004,1708606988.691031,1708606995.472595
0,1708606995.497502,1708606988.796604,1708606988.799819,1708606995.578712
0,1708606995.602418,1708606988.900562,1708606988.9126341,1708606995.691657
0,1708606995.715268,1708606989.015533,1708606989.022372,1708606995.797471
0,1708606995.820668,1708606989.11915,1708606989.122547,1708606995.898241
0,1708606995.92186,1708606989.221054,1708606989.2297611,1708606996.003066
0,1708606996.027542,1708606989.327285,1708606989.330775,1708606996.107189
0,1708606996.130714,1708606989.42923,1708606989.442262,1708606996.212997
0,1708606996.237615,1708606989.537267,1708606989.54065,1708606996.320045
0,1708606996.344576,1708606989.642362,1708606989.650639,1708606996.43263
0,1708606996.459298,1708606989.758759,1708606989.765516,1708606996.545006
0,1708606996.569805,1708606989.868238,1708606989.876867,1708606996.650785
0,1708606996.676487,1708606989.974702,1708606989.9859788,1708606996.758036
0,1708606996.781179,1708606990.078809,1708606990.078809,1708606996.861302
0,1708606996.885854,1708606990.185067,1708606990.193635,1708606996.968702
0,1708606996.994883,1708606990.296741,1708606990.308666,1708606997.08906
0,1708606997.114525,1708606990.415494,1708606990.415494,1708606997.195789
0,1708606997.219567,1708606990.521561,1708606990.534354,1708606997.296842
0,1708606997.316602,1708606990.615998,1708606990.624585,1708606997.394112
0,1708606997.413918,1708606990.712044,1708606990.723412,1708606997.505267
0,1708606997.53178,1708606990.831579,1708606990.835918,1708606997.610657
0,1708606997.63,1708606990.92958,1708606990.941452,1708606997.720889
0,1708606997.744631,1708606991.047216,1708606991.060328,1708606997.833804
0,1708606997.861928,1708606991.160548,1708606991.160548,1708606997.941558
0,1708606997.963937,1708606991.262891,1708606991.266125,1708606998.039474
0,1708606998.061268,1708606991.359062,1708606991.370252,1708606998.143638
0,1708606998.167853,1708606991.465092,1708606991.4693599,1708606998.247365
0,1708606998.27188,1708606991.568716,1708606991.575059,1708606998.352625
0,1708606998.378313,1708606991.677747,1708606991.685057,1708606998.459341
0,1708606998.49162,1708606991.788702,1708606991.79558,1708606998.573095
0,1708606998.599401,1708606991.898806,1708606991.9072392,1708606998.689321
0,1708606998.710392,1708606992.009229,1708606992.009229,1708606998.787793
0,1708606998.806787,1708606992.105583,1708606992.109411,1708606998.8802
0,1708606998.899031,1708606992.197372,1708606992.201612,1708606998.976255
0,1708606998.996984,1708606992.295705,1708606992.3025322,1708606999.072956
0,1708606999.093197,1708606992.392628,1708606992.401188,1708606999.175505
0,1708606999.199686,1708606992.501778,1708606992.506157,1708606999.278305
0,1708606999.297105,1708606992.596345,1708606992.60071,1708606999.373893
0,1708606999.392044,1708606992.689971,1708606992.705667,1708606999.482332
0,1708606999.506059,1708606992.805159,1708606992.805159,1708606999.59123
0,1708606999.615753,1708606992.915374,1708606992.923862,1708606999.696432
0,1708606999.7216,1708606993.020395,1708606993.0289521,1708606999.80368
0,1708606999.827983,1708606993.126883,1708606993.1338751,1708606999.907693
0,1708606999.932239,1708606993.233019,1708606993.2485092,1708607000.019105
0,1708607000.038077,1708606993.336515,1708606993.345209,1708607000.11834
0,1708607000.141931,1708606993.442549,1708606993.447865,1708607000.218352
0,1708607000.23881,1708606993.534299,1708606993.5416749,1708607000.32881
0,1708607000.350006,1708606993.647448,1708606993.655952,1708607000.432363
0,1708607000.455806,1708606993.756181,1708606993.763743,1708607000.545153
0,1708607000.569274,1708606993.868182,1708606993.871904,1708607000.647209
0,1708607000.670807,1708606993.969245,1708606993.9758139,1708607000.747405
0,1708607000.767406,1708606994.066614,1708606994.0751338,1708607000.849675
0,1708607000.879755,1708606994.17975,1708606994.192692,1708607000.957083
0,1708607000.974381,1708606994.272421,1708606994.276229,1708607001.051064
0,1708607001.075032,1708606994.374312,1708606994.3796809,1708607001.14889
0,1708607001.168631,1708606994.466737,1708606994.4699671,1708607001.251763
0,1708607001.277492,1708606994.57644,1708606994.57969,1708607001.3522
0,1708607001.3687,1708606994.667134,1708606994.6742241,1708607001.438639
0,1708607001.456643,1708606994.756896,1708606994.767318,1708607001.531182
0,1708607001.547,1708606994.843996,1708606994.852562,1708607001.617932
0,1708607001.635846,1708606994.934025,1708606994.941422,1708607001.712644
0,1708607001.735277,1708606995.032622,1708606995.035819,1708607001.815977
0,1708607001.840506,1708606995.138812,1708606995.142005,1708607001.920635
0,1708607001.94204,1708606995.240803,1708606995.253778,1708607002.019031
0,1708607002.037591,1708606995.335567,1708606995.344258,1708607002.11929
0,1708607002.140712,1708606995.43849,1708606995.456326,1708607002.227899
0,1708607002.253495,1708606995.552109,1708606995.564284,1708607002.336862
0,1708607002.357206,1708606995.655617,1708606995.659488,1708607002.43522
0,1708607002.457346,1708606995.755349,1708606995.758878,1708607002.544655
0,1708607002.569363,1708606995.867394,1708606995.870815,1708607002.647635
0,1708607002.671893,1708606995.969662,1708606995.9759939,1708607002.752151
0,1708607002.779398,1708606996.079473,1708606996.084449,1708607002.857108
0,1708607002.88065,1708606996.178697,1708606996.186602,1708607002.970073
0,1708607002.993856,1708606996.292494,1708606996.3011491,1708607003.075799
0,1708607003.099977,1708606996.399521,1708606996.412656,1708607003.183479
0,1708607003.208207,1708606996.507028,1708606996.507028,1708607003.29106
0,1708607003.318494,1708606996.616712,1708606996.626835,1708607003.401107
0,1708607003.425069,1708606996.72389,1708606996.736804,1708607003.503727
0,1708607003.524989,1708606996.823361,1708606996.832036,1708607003.599568
0,1708607003.617216,1708606996.914119,1708606996.926848,1708607003.704879
0,1708607003.736203,1708606997.03542,1708606997.039038,1708607003.817553
0,1708607003.841251,1708606997.140583,1708606997.146079,1708607003.921339
0,1708607003.94495,1708606997.243358,1708606997.246624,1708607004.024454
0,1708607004.046544,1708606997.345434,1708606997.349267,1708607004.124338
0,1708607004.145878,1708606997.444024,1708606997.450735,1708607004.228816
0,1708607004.255528,1708606997.555574,1708606997.577077,1708607004.345447
0,1708607004.367861,1708606997.665886,1708606997.670548,1708607004.451049
0,1708607004.478135,1708606997.776876,1708606997.783282,1708607004.559955
0,1708607004.584654,1708606997.883885,1708606997.8922968,1708607004.661934
0,1708607004.683895,1708606997.981217,1708606997.992461,1708607004.758048
0,1708607004.779418,1708606998.077864,1708606998.0820808,1708607004.863705
0,1708607004.890031,1708606998.189164,1708606998.197774,1708607004.973757
0,1708607004.999874,1708606998.298432,1708606998.3016691,1708607005.082003
0,1708607005.106193,1708606998.404999,1708606998.413499,1708607005.187344
0,1708607005.212034,1708606998.512194,1708606998.5166018,1708607005.297278
0,1708607005.322879,1708606998.62251,1708606998.627111,1708607005.407353
0,1708607005.430918,1708606998.728846,1708606998.733109,1708607005.51127
0,1708607005.535536,1708606998.833879,1708606998.842521,1708607005.60964
0,1708607005.625647,1708606998.923403,1708606998.93208,1708607005.711124
0,1708607005.739569,1708606999.045154,1708606999.0606802,1708607005.837653
0,1708607005.862879,1708606999.162796,1708606999.175632,1708607005.953658
0,1708607005.979626,1708606999.27857,1708606999.29091,1708607006.072026
0,1708607006.096614,1708606999.395443,1708606999.398792,1708607006.175107
0,1708607006.199963,1708606999.499061,1708606999.5069592,1708607006.283669
0,1708607006.306726,1708606999.60577,1708606999.6177592,1708607006.400769
0,1708607006.424959,1708606999.723666,1708606999.723666,1708607006.50633
0,1708607006.536314,1708606999.836205,1708606999.839607,1708607006.616091
0,1708607006.640774,1708606999.94054,1708606999.9448771,1708607006.727805
0,1708607006.752285,1708607000.052387,1708607000.059907,1708607006.842426
0,1708607006.865669,1708607000.164618,1708607000.167949,1708607006.936654
0,1708607006.953517,1708607000.250251,1708607000.2589731,1708607007.025212
0,1708607007.042712,1708607000.340629,1708607000.349239,1708607007.118917
0,1708607007.136072,1708607000.434232,1708607000.447189,1708607007.208894
0,1708607007.227309,1708607000.524189,1708607000.540337,1708607007.309182
0,1708607007.327406,1708607000.624341,1708607000.632217,1708607007.410974
0,1708607007.427884,1708607000.725345,1708607000.732545,1708607007.504399
0,1708607007.606541,1708607000.937122,1708607000.947468,1708607007.751054
0,1708607007.799849,1708607001.099889,1708607001.103709,1708607007.885113
0,1708607007.904659,1708607001.203342,1708607001.207701,1708607007.988316
0,1708607008.011982,1708607001.310566,1708607001.321002,1708607008.108244
0,1708607008.132246,1708607001.432662,1708607001.441095,1708607008.215222
0,1708607008.240262,1708607001.541274,1708607001.5480862,1708607008.335757
0,1708607008.360639,1708607001.659901,1708607001.667136,1708607008.448291
0,1708607008.472702,1708607001.77164,1708607001.787694,1708607008.56277
0,1708607008.5868,1708607001.885273,1708607001.893851,1708607008.668849
0,1708607008.692958,1708607001.991101,1708607001.998613,1708607008.770326
0,1708607008.793443,1708607002.092187,1708607002.0958579,1708607008.865412
0,1708607008.884281,1708607002.183242,1708607002.186371,1708607008.959561
0,1708607008.976621,1708607002.274585,1708607002.287524,1708607009.052537
0,1708607009.069867,1708607002.366685,1708607002.378463,1708607009.161263
0,1708607009.184559,1708607002.482599,1708607002.492177,1708607009.2696
0,1708607009.292832,1708607002.590389,1708607002.598872,1708607009.373445
0,1708607009.396603,1708607002.696584,1708607002.700305,1708607009.470689
0,1708607009.488534,1708607002.789199,1708607002.801407,1708607009.575905
0,1708607009.59487,1708607002.897054,1708607002.897054,1708607009.669722
0,1708607009.688715,1708607002.987243,1708607002.995816,1708607009.765199
0,1708607009.785965,1708607003.090235,1708607003.102474,1708607009.8725
0,1708607009.897018,1708607003.198282,1708607003.218748,1708607009.991444
0,1708607010.016499,1708607003.321471,1708607003.329939,1708607010.100512
0,1708607010.124229,1708607003.431348,1708607003.4345882,1708607010.209065
0,1708607010.231886,1708607003.533219,1708607003.5363462,1708607010.308976
0,1708607010.325731,1708607003.623592,1708607003.6362548,1708607010.398566
0,1708607010.416155,1708607003.714762,1708607003.71909,1708607010.496318
0,1708607010.517373,1708607003.815032,1708607003.827272,1708607010.600395
0,1708607010.624441,1708607003.92364,1708607003.930178,1708607010.704253
0,1708607010.727055,1708607004.024715,1708607004.037807,1708607010.808329
0,1708607010.834221,1708607004.137864,1708607004.137864,1708607010.926346
0,1708607010.965371,1708607004.275279,1708607004.283022,1708607011.053337
0,1708607011.086058,1708607004.394101,1708607004.402942,1708607011.173844
0,1708607011.197773,1708607004.507923,1708607004.5164838,1708607011.285502
0,1708607011.307743,1708607004.611072,1708607004.6144881,1708607011.392414
0,1708607011.418949,1708607004.717548,1708607004.721844,1708607011.49646
0,1708607011.517523,1708607004.81608,1708607004.820579,1708607011.595484
0,1708607011.615245,1708607004.913022,1708607004.921648,1708607011.693868
0,1708607011.716977,1708607005.015679,1708607005.0223758,1708607011.799859
0,1708607011.824679,1708607005.12461,1708607005.127992,1708607011.897417
0,1708607011.914415,1708607005.212699,1708607005.2214649,1708607011.989659
0,1708607012.015275,1708607005.314059,1708607005.318341,1708607012.088247
0,1708607012.104863,1708607005.403236,1708607005.4075758,1708607012.182888
0,1708607012.203639,1708607005.501823,1708607005.506214,1708607012.281921
0,1708607012.302282,1708607005.601129,1708607005.605052,1708607012.379232
0,1708607012.397784,1708607005.696751,1708607005.7032032,1708607012.480031
0,1708607012.502747,1708607005.799866,1708607005.8186839,1708607012.600881
0,1708607012.625074,1708607005.923375,1708607005.936225,1708607012.70852
0,1708607012.734676,1708607006.035071,1708607006.041601,1708607012.814438
0,1708607012.832522,1708607006.131088,1708607006.134274,1708607012.910748
0,1708607012.928715,1708607006.22524,1708607006.231924,1708607013.009049
0,1708607013.032964,1708607006.33282,1708607006.341477,1708607013.116717
0,1708607013.141936,1708607006.441514,1708607006.450128,1708607013.219796
0,1708607013.238945,1708607006.537208,1708607006.5458372,1708607013.315376
0,1708607013.332722,1708607006.631119,1708607006.635321,1708607013.413617
0,1708607013.43761,1708607006.736656,1708607006.755806,1708607013.528551
0,1708607013.553155,1708607006.85251,1708607006.859632,1708607013.631989
0,1708607013.650677,1708607006.946477,1708607006.959116,1708607013.726096
0,1708607013.750333,1708607007.054441,1708607007.070193,1708607013.838074
0,1708607013.855596,1708607007.15461,1708607007.1600099,1708607013.936299
0,1708607013.969211,1708607007.268766,1708607007.276552,1708607014.051459
0,1708607014.074364,1708607007.37519,1708607007.381539,1708607014.152509
0,1708607014.174926,1708607007.476395,1708607007.484829,1708607014.255199
0,1708607014.276155,1708607007.574307,1708607007.5883849,1708607014.361604
0,1708607014.381556,1708607007.681045,1708607007.688632,1708607014.466956
0,1708607014.493625,1708607007.79072,1708607007.794961,1708607014.569501
0,1708607014.591853,1708607007.890522,1708607007.899217,1708607014.668432
0,1708607014.688083,1708607007.986446,1708607007.997201,1708607014.764289
0,1708607014.785145,1708607008.083869,1708607008.090208,1708607014.866406
0,1708607014.888741,1708607008.188606,1708607008.201389,1708607014.969992
0,1708607014.992615,1708607008.289145,1708607008.300021,1708607015.089929
0,1708607015.114967,1708607008.413807,1708607008.4211879,1708607015.195325
0,1708607015.222263,1708607008.521001,1708607008.524266,1708607015.301313
0,1708607015.326876,1708607008.624333,1708607008.6330009,1708607015.408424
0,1708607015.43325,1708607008.733418,1708607008.740498,1708607015.513861
0,1708607015.534433,1708607008.833369,1708607008.844011,1708607015.60889
0,1708607015.627402,1708607008.924763,1708607008.933388,1708607015.706172
0,1708607015.727831,1708607009.026627,1708607009.0319471,1708607015.802092
0,1708607015.822879,1708607009.121335,1708607009.131079,1708607015.906537
0,1708607015.930489,1708607009.229132,1708607009.233392,1708607016.008299
0,1708607016.027311,1708607009.324333,1708607009.327549,1708607016.106034
0,1708607016.128809,1708607009.426757,1708607009.430176,1708607016.20209
0,1708607016.219918,1708607009.51721,1708607009.530287,1708607016.302514
0,1708607016.327828,1708607009.624862,1708607009.6327848,1708607016.412339
0,1708607016.436067,1708607009.733267,1708607009.7372072,1708607016.525465
