,t1,t2,t3,t4
0,1708611184.608542,1708611177.996424,1708611177.999843,1708611184.687349
0,1708611185.007027,1708611178.396956,1708611178.403816,1708611185.113869
0,1708611185.401992,1708611178.792245,1708611178.798919,1708611185.489439
0,1708611185.628811,1708611179.020371,1708611179.020371,1708611185.707944
0,1708611186.008138,1708611179.526119,1708611179.529893,1708611186.224039
0,1708611186.77874,1708611180.172177,1708611180.175614,1708611187.229301
0,1708611187.653647,1708611181.043132,1708611181.051126,1708611188.165211
0,1708611188.631157,1708611182.13356,1708611182.1453888,1708611188.851683
0,1708611189.084957,1708611182.594816,1708611182.6025279,1708611189.302313
0,1708611189.501886,1708611182.892187,1708611182.892187,1708611190.183435
0,1708611192.084527,1708611185.472174,1708611185.475308,1708611192.165847
0,1708611192.354938,1708611185.743281,1708611185.743281,1708611192.429937
0,1708611192.54281,1708611185.931105,1708611185.9380898,1708611192.622058
0,1708611192.759191,1708611186.148525,1708611186.152533,1708611192.849751
0,1708611192.976284,1708611186.384216,1708611186.3959432,1708611193.093522
0,1708611193.369602,1708611186.75918,1708611186.766431,1708611193.456683
0,1708611193.590059,1708611186.977613,1708611186.9843469,1708611193.680839
0,1708611193.839508,1708611187.227505,1708611187.235074,1708611193.943571
0,1708611194.203897,1708611187.591269,1708611187.598081,1708611194.284506
0,1708611195.328642,1708611188.72003,1708611188.7245052,1708611195.516867
0,1708611195.843221,1708611189.247991,1708611189.260008,1708611195.948398
0,1708611196.085087,1708611189.472561,1708611189.4762468,1708611196.159748
0,1708611196.285904,1708611189.672795,1708611189.672795,1708611196.367876
0,1708611196.497383,1708611189.887262,1708611189.893697,1708611196.583314
0,1708611196.718928,1708611190.106811,1708611190.115526,1708611196.802577
0,1708611196.921978,1708611190.308636,1708611190.308636,1708611197.002397
0,1708611197.145503,1708611190.533966,1708611190.5417411,1708611197.24023
0,1708611197.46683,1708611190.857158,1708611190.863734,1708611197.556713
0,1708611197.685217,1708611191.072456,1708611191.082728,1708611197.772916
0,1708611197.906983,1708611191.297267,1708611191.3047109,1708611197.98579
0,1708611198.115507,1708611191.511157,1708611191.511157,1708611198.207366
0,1708611198.50475,1708611191.920423,1708611191.923582,1708611198.621007
0,1708611200.085129,1708611193.473735,1708611193.4811392,1708611200.16942
0,1708611200.351439,1708611193.738569,1708611193.752533,1708611200.440753
0,1708611200.591267,1708611193.982746,1708611193.993327,1708611200.678427
0,1708611200.869252,1708611194.25931,1708611194.262734,1708611200.954592
0,1708611201.095747,1708611194.48412,1708611194.49171,1708611201.190832
0,1708611201.331022,1708611194.719423,1708611194.723664,1708611201.41489
0,1708611201.554668,1708611194.944417,1708611194.948279,1708611201.635259
0,1708611201.7675,1708611195.155859,1708611195.159297,1708611201.850884
0,1708611201.985888,1708611195.375357,1708611195.3899548,1708611202.078297
0,1708611202.223113,1708611195.610959,1708611195.621593,1708611202.307634
0,1708611202.585711,1708611195.977244,1708611195.9872859,1708611202.776644
0,1708611203.669688,1708611197.05645,1708611197.059799,1708611203.74155
0,1708611204.129403,1708611197.525026,1708611197.5402951,1708611204.22261
0,1708611204.418971,1708611197.805433,1708611197.813515,1708611204.509179
0,1708611204.633091,1708611198.021468,1708611198.025817,1708611204.868071
0,1708611205.102668,1708611198.491275,1708611198.502737,1708611205.190292
0,1708611205.446163,1708611198.83225,1708611198.8398921,1708611205.535215
0,1708611205.678024,1708611199.065721,1708611199.074634,1708611205.759894
0,1708611205.896563,1708611199.284673,1708611199.292304,1708611205.989858
0,1708611206.288161,1708611199.676857,1708611199.684119,1708611206.372095
0,1708611206.771785,1708611200.158819,1708611200.169244,1708611206.919801
0,1708611207.165528,1708611200.55531,1708611200.566598,1708611207.93921
0,1708611208.113721,1708611201.500423,1708611201.5078049,1708611208.607754
0,1708611208.938518,1708611202.325578,1708611202.336677,1708611209.019368
0,1708611210.122387,1708611203.51254,1708611203.51254,1708611210.224346
0,1708611210.371185,1708611203.757053,1708611203.7603,1708611210.445217
0,1708611211.223048,1708611204.704745,1708611204.704745,1708611211.406074
0,1708611212.248127,1708611205.63695,1708611205.656316,1708611212.341977
0,1708611212.47228,1708611205.85958,1708611205.8633611,1708611212.555827
0,1708611212.689574,1708611206.077832,1708611206.0851939,1708611212.7718
0,1708611212.940113,1708611206.330272,1708611206.334611,1708611213.022079
0,1708611213.141138,1708611206.530436,1708611206.541212,1708611213.22526
0,1708611213.366557,1708611206.753462,1708611206.765285,1708611213.455546
0,1708611213.650291,1708611207.036271,1708611207.036271,1708611213.729215
0,1708611213.862691,1708611207.249416,1708611207.2527592,1708611213.940779
0,1708611214.059762,1708611207.448554,1708611207.452311,1708611214.142052
0,1708611214.282339,1708611207.671481,1708611207.674974,1708611214.36829
0,1708611214.513297,1708611207.89939,1708611207.902801,1708611214.591615
0,1708611215.120969,1708611208.509071,1708611208.51703,1708611215.310961
0,1708611215.556515,1708611208.944378,1708611208.9514098,1708611215.751922
0,1708611215.99572,1708611209.389164,1708611209.392795,1708611216.185313
0,1708611216.522404,1708611209.908764,1708611209.9241748,1708611216.611104
0,1708611216.737199,1708611210.125072,1708611210.128841,1708611216.819513
0,1708611216.959565,1708611210.348433,1708611210.358658,1708611217.03874
0,1708611217.149941,1708611210.538748,1708611210.538748,1708611217.236267
0,1708611217.349305,1708611210.736882,1708611210.740602,1708611217.423724
0,1708611217.534299,1708611210.920938,1708611210.92404,1708611217.607407
0,1708611217.743367,1708611211.132932,1708611211.139853,1708611217.82664
0,1708611217.954821,1708611211.343073,1708611211.3499498,1708611218.039312
0,1708611218.176027,1708611211.56728,1708611211.56728,1708611218.255285
0,1708611218.369933,1708611211.760401,1708611211.760401,1708611218.447167
0,1708611218.558911,1708611211.948732,1708611211.9553728,1708611218.642968
0,1708611218.847261,1708611212.239453,1708611212.2461362,1708611218.926165
0,1708611219.186201,1708611212.642026,1708611212.65226,1708611219.338077
0,1708611219.588486,1708611213.066652,1708611213.077295,1708611219.759423
0,1708611220.005696,1708611213.504584,1708611213.517168,1708611220.202349
0,1708611220.628766,1708611214.016612,1708611214.032502,1708611220.727075
0,1708611220.843656,1708611214.233767,1708611214.247838,1708611220.933657
0,1708611221.06438,1708611214.452769,1708611214.462661,1708611221.151039
0,1708611221.310451,1708611214.700189,1708611214.703663,1708611221.385954
0,1708611221.522814,1708611214.909216,1708611214.9128199,1708611221.604189
0,1708611221.738507,1708611215.12744,1708611215.12744,1708611221.821696
0,1708611221.954544,1708611215.344121,1708611215.34792,1708611222.04622
0,1708611222.255102,1708611215.643658,1708611215.653981,1708611222.340969
0,1708611222.469768,1708611215.861551,1708611215.865318,1708611222.554859
0,1708611222.688534,1708611216.077061,1708611216.082702,1708611222.774836
0,1708611223.034628,1708611216.424241,1708611216.428055,1708611223.225561
0,1708611223.535429,1708611217.027271,1708611217.027271,1708611223.721102
0,1708611224.541875,1708611217.93141,1708611217.9382012,1708611224.623928
0,1708611224.918261,1708611218.311178,1708611218.3151119,1708611225.017882
0,1708611225.16206,1708611218.602859,1708611218.606719,1708611225.302507
0,1708611225.530639,1708611218.918481,1708611218.9292412,1708611225.611851
0,1708611225.74268,1708611219.130351,1708611219.134527,1708611225.820816
0,1708611225.933912,1708611219.323975,1708611219.3308601,1708611226.053254
0,1708611226.338052,1708611219.726845,1708611219.726845,1708611226.416674
0,1708611226.767581,1708611220.15392,1708611220.164309,1708611226.941853
0,1708611228.001542,1708611221.392128,1708611221.400152,1708611228.523671
0,1708611228.826867,1708611222.224402,1708611222.227836,1708611228.921936
0,1708611229.648499,1708611223.037268,1708611223.0422058,1708611229.737046
0,1708611230.265808,1708611223.653399,1708611223.664627,1708611230.347991
0,1708611230.649542,1708611224.037338,1708611224.041163,1708611230.738058
0,1708611231.539627,1708611224.922045,1708611224.929597,1708611231.735502
0,1708611232.434285,1708611225.820289,1708611225.823951,1708611232.60614
0,1708611232.901728,1708611226.288796,1708611226.296126,1708611232.97534
0,1708611233.102908,1708611226.490168,1708611226.49813,1708611233.186478
0,1708611233.313791,1708611226.701131,1708611226.706572,1708611233.404152
0,1708611233.533251,1708611226.921843,1708611226.925451,1708611233.610973
0,1708611233.733385,1708611227.120129,1708611227.123872,1708611233.81805
0,1708611234.052348,1708611227.543544,1708611227.559331,1708611234.251385
0,1708611234.550023,1708611227.939431,1708611227.952287,1708611234.64298
0,1708611234.787826,1708611228.175136,1708611228.1795561,1708611234.864543
0,1708611235.15922,1708611228.612289,1708611228.6189659,1708611235.297188
0,1708611235.566429,1708611229.055187,1708611229.063999,1708611235.75423
0,1708611237.008214,1708611230.397678,1708611230.406205,1708611237.106242
0,1708611237.24094,1708611230.628312,1708611230.628312,1708611237.339461
0,1708611237.471016,1708611230.857094,1708611230.865602,1708611237.559842
0,1708611237.841501,1708611231.228226,1708611231.231498,1708611237.924588
0,1708611238.057506,1708611231.447395,1708611231.451241,1708611238.142317
0,1708611238.326275,1708611231.71452,1708611231.7200289,1708611238.401438
0,1708611238.537578,1708611231.927103,1708611231.937016,1708611238.621408
0,1708611238.753388,1708611232.141528,1708611232.1512368,1708611238.856131
0,1708611239.052657,1708611232.44403,1708611232.4516501,1708611239.151778
0,1708611239.500031,1708611232.958408,1708611232.9710562,1708611239.658647
0,1708611240.397579,1708611233.88503,1708611233.900109,1708611240.599819
0,1708611240.891073,1708611234.278987,1708611234.2874088,1708611240.979546
0,1708611241.113428,1708611234.500424,1708611234.5038478,1708611241.186666
0,1708611241.329681,1708611234.717168,1708611234.7208161,1708611241.411079
0,1708611241.534099,1708611234.921397,1708611234.931295,1708611241.612055
0,1708611241.752464,1708611235.143501,1708611235.1501431,1708611241.836548
0,1708611241.989996,1708611235.383414,1708611235.38696,1708611242.081379
0,1708611242.341707,1708611235.737279,1708611235.747603,1708611242.43231
0,1708611242.734911,1708611236.124989,1708611236.130537,1708611242.815022
0,1708611242.967326,1708611236.35688,1708611236.360663,1708611243.058113
0,1708611243.346803,1708611236.746647,1708611236.757329,1708611243.434114
0,1708611243.626573,1708611237.014636,1708611237.0199091,1708611243.70432
0,1708611243.915066,1708611237.407011,1708611237.410816,1708611244.102943
0,1708611244.369947,1708611237.853072,1708611237.864718,1708611244.558239
0,1708611245.202441,1708611238.592883,1708611238.5964282,1708611245.290812
0,1708611245.424297,1708611238.812746,1708611238.822844,1708611245.507098
0,1708611245.803197,1708611239.191593,1708611239.20712,1708611245.892261
0,1708611246.016417,1708611239.467141,1708611239.470826,1708611246.164076
0,1708611246.422243,1708611239.813354,1708611239.824565,1708611246.510315
0,1708611246.636198,1708611240.025169,1708611240.040083,1708611246.719742
0,1708611246.855859,1708611240.277049,1708611240.277049,1708611246.970524
0,1708611247.356328,1708611240.744224,1708611240.747966,1708611247.574074
0,1708611248.030837,1708611241.532357,1708611241.536154,1708611248.236477
0,1708611248.454758,1708611241.955364,1708611241.963681,1708611248.661906
0,1708611249.280901,1708611242.670737,1708611242.6810641,1708611249.364062
0,1708611249.862701,1708611243.35937,1708611243.365103,1708611250.059533
0,1708611250.476883,1708611243.863286,1708611243.87357,1708611250.551468
0,1708611250.717276,1708611244.105279,1708611244.11204,1708611251.364555
0,1708611251.540326,1708611244.948641,1708611244.948641,1708611251.644661
0,1708611252.656872,1708611246.050361,1708611246.059073,1708611252.840676
0,1708611253.081921,1708611246.47304,1708611246.478593,1708611253.26014
0,1708611253.599659,1708611246.989199,1708611246.999953,1708611253.687156
0,1708611253.832193,1708611247.221723,1708611247.2271562,1708611253.915238
0,1708611254.089545,1708611247.479082,1708611247.4907112,1708611254.185215
0,1708611254.430083,1708611247.823477,1708611247.831181,1708611254.533625
0,1708611254.825412,1708611248.21329,1708611248.216664,1708611254.911673
0,1708611255.060385,1708611248.4514,1708611248.454825,1708611255.138007
0,1708611255.434682,1708611248.824405,1708611248.824405,1708611255.517894
0,1708611255.749848,1708611249.138957,1708611249.1426911,1708611255.91672
0,1708611256.375326,1708611249.7634,1708611249.7668931,1708611256.457905
0,1708611256.882899,1708611250.383697,1708611250.391637,1708611257.096376
0,1708611257.47655,1708611250.863031,1708611250.866437,1708611257.561926
0,1708611257.697235,1708611251.087257,1708611251.090582,1708611257.775538
0,1708611257.911528,1708611251.299161,1708611251.310788,1708611258.018486
0,1708611258.308142,1708611251.695518,1708611251.695518,1708611258.391772
0,1708611258.513285,1708611251.900496,1708611251.91573,1708611258.609032
0,1708611258.92365,1708611252.312272,1708611252.3237731,1708611259.019016
0,1708611259.311937,1708611252.715009,1708611252.715009,1708611259.408666
0,1708611259.545837,1708611252.944916,1708611252.944916,1708611259.643242
0,1708611259.953759,1708611253.467388,1708611253.470747,1708611260.161668
0,1708611261.36567,1708611254.753906,1708611254.761223,1708611261.440853
0,1708611261.580114,1708611254.970636,1708611254.977002,1708611261.669997
0,1708611261.820066,1708611255.20754,1708611255.210884,1708611261.901124
0,1708611262.042148,1708611255.430869,1708611255.447242,1708611262.136039
0,1708611262.260947,1708611255.64841,1708611255.6521492,1708611262.34316
0,1708611262.485006,1708611255.874137,1708611255.879546,1708611262.56836
0,1708611262.708497,1708611256.096452,1708611256.104523,1708611262.801732
0,1708611263.006982,1708611256.397064,1708611256.40041,1708611263.095347
0,1708611263.227362,1708611256.616596,1708611256.616596,1708611263.302692
0,1708611263.417796,1708611256.808747,1708611256.815416,1708611263.499493
0,1708611263.614185,1708611257.004634,1708611257.0084388,1708611263.691515
0,1708611263.809666,1708611257.198689,1708611257.210603,1708611263.898347
0,1708611264.305025,1708611257.69471,1708611257.710237,1708611264.497853
0,1708611264.744557,1708611258.133044,1708611258.136676,1708611264.934043
0,1708611265.261244,1708611258.731704,1708611258.739072,1708611265.430844
0,1708611265.669148,1708611259.056056,1708611259.056056,1708611265.756495
0,1708611265.886771,1708611259.274689,1708611259.285568,1708611265.963169
0,1708611266.324875,1708611259.7119,1708611259.7119,1708611266.403307
0,1708611266.749814,1708611260.136656,1708611260.140371,1708611266.824809
0,1708611267.113644,1708611260.502662,1708611260.510686,1708611267.21042
0,1708611267.514111,1708611260.902755,1708611260.913606,1708611267.590839
0,1708611267.71258,1708611261.208505,1708611261.211714,1708611267.903138
0,1708611270.663301,1708611264.05273,1708611264.05273,1708611270.739911
0,1708611270.858303,1708611264.281019,1708611264.289411,1708611270.973866
0,1708611271.198544,1708611264.586918,1708611264.594486,1708611271.288668
0,1708611271.402587,1708611264.788323,1708611264.801146,1708611271.486279
0,1708611271.619352,1708611265.008541,1708611265.008541,1708611271.709018
0,1708611271.834037,1708611265.224701,1708611265.2279658,1708611271.911617
0,1708611272.050455,1708611265.440242,1708611265.443612,1708611272.250434
0,1708611272.934695,1708611266.321781,1708611266.3328679,1708611273.12543
0,1708611273.453062,1708611266.920137,1708611266.923786,1708611273.615087
0,1708611273.846097,1708611267.232261,1708611267.23563,1708611273.918859
0,1708611274.039829,1708611267.426418,1708611267.437113,1708611274.111882
0,1708611274.218481,1708611267.605397,1708611267.6139479,1708611274.296048
0,1708611274.459818,1708611267.842782,1708611267.8480911,1708611274.528909
0,1708611274.636381,1708611268.023456,1708611268.036242,1708611274.726389
0,1708611274.890004,1708611268.279275,1708611268.286334,1708611274.971423
0,1708611275.105757,1708611268.492469,1708611268.5001562,1708611275.191688
0,1708611275.329051,1708611268.715711,1708611268.722748,1708611275.419498
0,1708611275.556718,1708611268.944159,1708611268.9508061,1708611275.637002
0,1708611275.772094,1708611269.161949,1708611269.169313,1708611275.854762
0,1708611275.973902,1708611269.361698,1708611269.373744,1708611276.061265
0,1708611276.32631,1708611269.778277,1708611269.781534,1708611276.474551
0,1708611276.983467,1708611270.442578,1708611270.4533641,1708611277.13633
0,1708611277.801449,1708611271.192514,1708611271.192514,1708611277.886919
0,1708611278.019453,1708611271.408302,1708611271.419789,1708611278.106158
0,1708611278.234937,1708611271.64349,1708611271.6547961,1708611278.334512
0,1708611278.569877,1708611271.956824,1708611271.956824,1708611278.642472
0,1708611278.76035,1708611272.155765,1708611272.166127,1708611278.848161
0,1708611278.976977,1708611272.368687,1708611272.3799808,1708611279.067749
0,1708611279.201602,1708611272.59166,1708611272.600671,1708611279.288477
0,1708611279.447595,1708611272.833529,1708611272.840938,1708611279.527421
0,1708611279.662223,1708611273.049166,1708611273.056007,1708611279.742511
0,1708611279.874044,1708611273.260753,1708611273.273231,1708611279.958935
0,1708611280.450337,1708611273.836438,1708611273.855656,1708611280.604657
0,1708611281.127226,1708611274.623181,1708611274.6336892,1708611281.316341
0,1708611281.726006,1708611275.112741,1708611275.115921,1708611281.803376
0,1708611281.940078,1708611275.328433,1708611275.335056,1708611282.021957
0,1708611282.256707,1708611275.644808,1708611275.64853,1708611282.330888
0,1708611282.446676,1708611275.832935,1708611275.8397062,1708611282.528991
0,1708611282.658844,1708611276.044752,1708611276.044752,1708611282.732324
0,1708611282.843716,1708611276.232516,1708611276.239242,1708611282.922829
0,1708611283.037037,1708611276.426906,1708611276.4348161,1708611283.126148
0,1708611283.272711,1708611276.658935,1708611276.665725,1708611283.346482
0,1708611283.466835,1708611276.855179,1708611276.862165,1708611283.548948
0,1708611283.690738,1708611277.07897,1708611277.082427,1708611283.766689
0,1708611283.888518,1708611277.277094,1708611277.289018,1708611283.980028
0,1708611284.121325,1708611277.509288,1708611277.516035,1708611284.206788
0,1708611284.371684,1708611277.758909,1708611277.7628329,1708611284.564227
0,1708611284.812666,1708611278.200835,1708611278.207533,1708611285.350717
0,1708611285.535773,1708611279.01997,1708611279.023329,1708611285.712427
0,1708611285.961087,1708611279.364604,1708611279.373183,1708611286.061529
0,1708611286.204273,1708611279.591394,1708611279.591394,1708611286.285447
0,1708611286.417143,1708611279.921092,1708611279.936668,1708611286.690934
0,1708611287.205447,1708611280.59338,1708611280.600251,1708611287.386209
0,1708611287.592448,1708611280.980502,1708611280.990388,1708611287.67987
0,1708611288.176883,1708611281.67472,1708611281.688313,1708611288.372699
0,1708611289.063732,1708611282.585363,1708611282.5984468,1708611289.281705
0,1708611289.898178,1708611283.287532,1708611283.296309,1708611289.983631
0,1708611290.246924,1708611283.640774,1708611283.647435,1708611290.338337
0,1708611290.465592,1708611283.968595,1708611283.976499,1708611290.66704
0,1708611290.864939,1708611284.252168,1708611284.252168,1708611290.982878
0,1708611291.270783,1708611284.659211,1708611284.669643,1708611291.35332
0,1708611291.484395,1708611284.872551,1708611284.872551,1708611291.571831
0,1708611291.711297,1708611285.098986,1708611285.098986,1708611291.792137
0,1708611292.097104,1708611285.485696,1708611285.4961722,1708611292.193123
0,1708611292.334357,1708611285.7212,1708611285.7212,1708611292.413555
0,1708611292.806434,1708611286.324767,1708611286.331463,1708611293.021385
0,1708611293.416604,1708611286.804254,1708611286.818892,1708611293.614226
0,1708611294.166844,1708611287.555359,1708611287.558759,1708611294.24933
0,1708611294.37651,1708611287.76484,1708611287.776387,1708611294.471102
0,1708611294.763225,1708611288.150569,1708611288.157188,1708611294.847538
0,1708611294.992118,1708611288.380613,1708611288.388479,1708611295.087825
0,1708611295.363452,1708611288.751085,1708611288.761348,1708611295.437847
0,1708611295.57151,1708611288.95958,1708611288.95958,1708611295.653006
0,1708611295.781179,1708611289.168232,1708611289.183665,1708611295.872834
0,1708611296.008014,1708611289.395461,1708611289.395461,1708611296.09392
0,1708611296.236049,1708611289.624746,1708611289.632199,1708611296.320217
0,1708611296.450363,1708611289.836008,1708611289.839668,1708611296.530952
0,1708611296.801629,1708611290.284861,1708611290.2881992,1708611296.970774
0,1708611297.222194,1708611290.71701,1708611290.725557,1708611297.415851
0,1708611298.281409,1708611291.672664,1708611291.6794488,1708611298.370539
0,1708611298.497122,1708611291.886311,1708611291.900235,1708611298.595213
0,1708611298.72833,1708611292.115618,1708611292.122568,1708611298.810361
0,1708611298.946705,1708611292.334751,1708611292.338166,1708611299.027237
0,1708611299.144628,1708611292.531969,1708611292.536148,1708611299.229833
0,1708611299.361411,1708611292.748372,1708611292.758312,1708611299.440513
0,1708611299.575307,1708611292.964548,1708611292.964548,1708611299.659284
0,1708611299.790199,1708611293.178891,1708611293.182347,1708611299.872399
0,1708611300.015746,1708611293.403054,1708611293.406867,1708611300.110541
0,1708611300.255125,1708611293.644013,1708611293.6522548,1708611300.35041
0,1708611300.497012,1708611293.886569,1708611293.891851,1708611300.579675
0,1708611301.786354,1708611295.18431,1708611295.200149,1708611301.981692
0,1708611302.329622,1708611295.719523,1708611295.723621,1708611302.418003
0,1708611302.568402,1708611295.958437,1708611295.969307,1708611302.652449
0,1708611302.948093,1708611296.338716,1708611296.344053,1708611303.031297
0,1708611303.172352,1708611296.560564,1708611296.564255,1708611303.246916
0,1708611303.375353,1708611296.761966,1708611296.76739,1708611303.455415
0,1708611303.588365,1708611296.976526,1708611296.979814,1708611303.671526
0,1708611303.955755,1708611297.344326,1708611297.347601,1708611304.029836
0,1708611304.139902,1708611297.524413,1708611297.530852,1708611304.215793
0,1708611304.364708,1708611297.751594,1708611297.7548811,1708611304.438059
0,1708611304.5684,1708611297.954817,1708611297.962213,1708611304.656012
0,1708611305.338927,1708611298.726845,1708611298.735571,1708611305.501045
0,1708611305.762442,1708611299.150789,1708611299.154818,1708611305.942089
0,1708611306.242239,1708611299.718667,1708611299.73432,1708611306.423417
0,1708611306.623595,1708611300.009361,1708611300.025924,1708611306.71917
0,1708611306.843162,1708611300.306325,1708611300.322522,1708611307.009478
0,1708611307.240747,1708611300.753487,1708611300.7639592,1708611307.448769
0,1708611307.641251,1708611301.027339,1708611301.043123,1708611308.30033
0,1708611308.480926,1708611301.868486,1708611301.87219,1708611308.557555
0,1708611309.727939,1708611303.115568,1708611303.122974,1708611309.908332
0,1708611310.224625,1708611303.611481,1708611303.611481,1708611310.367053
0,1708611311.406006,1708611304.793197,1708611304.803253,1708611311.491936
0,1708611311.62726,1708611305.017499,1708611305.0321019,1708611311.711299
0,1708611311.963575,1708611305.350195,1708611305.354964,1708611312.051033
0,1708611312.180201,1708611305.569405,1708611305.588354,1708611312.274384
0,1708611312.572758,1708611305.960723,1708611305.969498,1708611312.659103
0,1708611312.802729,1708611306.192418,1708611306.202693,1708611312.889623
0,1708611313.275846,1708611306.760648,1708611306.773756,1708611313.451289
0,1708611313.85975,1708611307.246724,1708611307.2575238,1708611313.938074
0,1708611314.317154,1708611307.707516,1708611307.714254,1708611314.507645
0,1708611314.812261,1708611308.200509,1708611308.206978,1708611314.888243
0,1708611314.999455,1708611308.386378,1708611308.386378,1708611315.071382
0,1708611315.189442,1708611308.576188,1708611308.5841792,1708611315.269725
0,1708611315.432929,1708611308.820813,1708611308.826424,1708611315.50795
0,1708611315.623681,1708611309.010837,1708611309.010837,1708611315.705398
0,1708611315.841985,1708611309.231755,1708611309.231755,1708611315.920586
0,1708611316.030594,1708611309.411945,1708611309.414704,1708611316.100218
0,1708611316.218981,1708611309.60475,1708611309.6083899,1708611316.300587
0,1708611316.4673,1708611309.854239,1708611309.859592,1708611316.548514
0,1708611316.682652,1708611310.070163,1708611310.08283,1708611316.774401
0,1708611316.919773,1708611310.308727,1708611310.312482,1708611317.004612
0,1708611317.388321,1708611310.776695,1708611310.783604,1708611317.587575
0,1708611317.898418,1708611311.379702,1708611311.392756,1708611318.077854
0,1708611318.551757,1708611312.040398,1708611312.0445778,1708611318.738891
0,1708611318.920603,1708611312.30809,1708611312.311856,1708611319.004094
0,1708611319.147811,1708611312.536603,1708611312.551712,1708611319.258278
0,1708611319.540788,1708611312.933006,1708611312.938427,1708611319.626547
0,1708611319.772265,1708611313.159669,1708611313.159669,1708611319.855845
0,1708611320.163082,1708611313.550846,1708611313.5623212,1708611320.257057
0,1708611320.388531,1708611313.7756,1708611313.779377,1708611320.467673
0,1708611320.600824,1708611313.990687,1708611314.0013359,1708611320.684504
0,1708611320.821358,1708611314.211347,1708611314.2150972,1708611320.905809
0,1708611321.051928,1708611314.441565,1708611314.448463,1708611321.145685
0,1708611321.634597,1708611315.124235,1708611315.1275759,1708611321.814514
0,1708611322.679252,1708611316.064756,1708611316.0713859,1708611322.799715
0,1708611322.941442,1708611316.328524,1708611316.3322482,1708611323.0245
0,1708611323.221388,1708611316.609114,1708611316.621392,1708611323.305692
0,1708611323.421851,1708611316.808439,1708611316.808439,1708611323.494364
0,1708611323.608545,1708611316.997707,1708611317.005185,1708611323.684795
0,1708611323.796125,1708611317.183733,1708611317.192966,1708611323.936903
0,1708611324.448759,1708611317.836444,1708611317.8438568,1708611324.535024
0,1708611324.676734,1708611318.064069,1708611318.070486,1708611324.756783
0,1708611324.892026,1708611318.280654,1708611318.287454,1708611324.97844
0,1708611325.102534,1708611318.488669,1708611318.500823,1708611325.185304
0,1708611325.308679,1708611318.698437,1708611318.701715,1708611325.505456
0,1708611325.752188,1708611319.139254,1708611319.142601,1708611325.946619
0,1708611326.65119,1708611320.040389,1708611320.044125,1708611326.82527
0,1708611327.125236,1708611320.5126,1708611320.5126,1708611327.20712
0,1708611327.325868,1708611320.713128,1708611320.7233942,1708611327.411943
0,1708611327.538777,1708611320.924876,1708611320.933634,1708611327.649828
0,1708611327.940341,1708611321.32839,1708611321.3338678,1708611328.025399
0,1708611328.152402,1708611321.540429,1708611321.555529,1708611328.247336
0,1708611328.52979,1708611321.920524,1708611321.9361088,1708611328.627111
0,1708611328.758447,1708611322.147597,1708611322.150913,1708611328.843646
0,1708611328.979857,1708611322.368907,1708611322.372141,1708611329.061873
0,1708611329.495705,1708611322.881942,1708611322.88857,1708611329.685818
0,1708611329.98477,1708611323.479074,1708611323.490294,1708611330.179068
0,1708611331.017696,1708611324.404044,1708611324.4140658,1708611331.102667
0,1708611331.246611,1708611324.634564,1708611324.6439118,1708611331.3378
0,1708611331.627372,1708611325.014547,1708611325.0252311,1708611331.710042
0,1708611331.844883,1708611325.233368,1708611325.243631,1708611331.929525
0,1708611332.060058,1708611325.448061,1708611325.45936,1708611332.154805
0,1708611332.278075,1708611325.658497,1708611325.6661282,1708611332.342079
0,1708611332.467194,1708611325.924343,1708611325.924343,1708611332.601781
0,1708611332.844505,1708611326.22611,1708611326.23025,1708611333.28952
0,1708611333.695377,1708611327.198094,1708611327.212077,1708611333.904711
0,1708611334.943493,1708611328.333032,1708611328.3398929,1708611335.030239
0,1708611335.316183,1708611328.70154,1708611328.713354,1708611335.402182
0,1708611335.536272,1708611329.032795,1708611329.03954,1708611335.72934
0,1708611335.919414,1708611329.307921,1708611329.319411,1708611336.356141
0,1708611336.737696,1708611330.127299,1708611330.127299,1708611336.814879
0,1708611337.511064,1708611331.030491,1708611331.0382621,1708611337.728553
0,1708611337.913674,1708611331.37907,1708611331.3832521,1708611338.090904
0,1708611338.725589,1708611332.112486,1708611332.1162498,1708611338.898019
0,1708611339.199046,1708611332.607489,1708611332.6111991,1708611339.31118
0,1708611339.447924,1708611332.83424,1708611332.845051,1708611339.524685
0,1708611339.657605,1708611333.043686,1708611333.050546,1708611339.737191
0,1708611339.878186,1708611333.267029,1708611333.277477,1708611339.959065
0,1708611340.099792,1708611333.487349,1708611333.491164,1708611340.183306
0,1708611340.42664,1708611333.81382,1708611333.826052,1708611340.520827
0,1708611340.654691,1708611334.039495,1708611334.051276,1708611340.737322
0,1708611340.864902,1708611334.252638,1708611334.256313,1708611340.956049
0,1708611341.085115,1708611334.47482,1708611334.4816258,1708611341.168925
0,1708611341.304372,1708611334.692035,1708611334.695329,1708611341.385905
0,1708611341.524521,1708611334.912693,1708611334.916042,1708611341.606427
0,1708611342.114645,1708611335.569605,1708611335.5749142,1708611342.268713
0,1708611342.726902,1708611336.219263,1708611336.222742,1708611342.915204
0,1708611343.532502,1708611336.921359,1708611336.9281502,1708611343.620462
0,1708611343.908128,1708611337.295603,1708611337.29982,1708611343.996796
0,1708611344.142771,1708611337.532406,1708611337.535705,1708611344.223929
0,1708611344.530725,1708611337.919571,1708611337.9231808,1708611344.620795
